"time_point","treatment","replicate","ID","max_abundance","mean_length_um","mean_width_um","mean_area_sqrd_um","mean_speed","max_length","mean_roundness"
0,"15","3",9,26,169.26547277114,61.1525352328431,7591.12905511852,0.457508443119508,193.396875,3.16934410698274
0,"15","3",10,26,204.998345588235,81.3688615085674,12330.4154067562,1.17749986673816,222.832904411765,2.7388720615551
0,"15","3",11,26,195.403877005348,72.4746732026144,10390.8352556709,0.883294795617039,207.952757352941,2.96314810161826
0,"15","3",12,26,197.908282190829,62.8102773917966,9064.31236131167,0.792223919491053,229.642463235294,3.68230680356977
0,"15","3",13,26,207.097276743359,78.2169315306768,11941.1995308876,0.639297266084022,259.808088235294,3.34121205008925
0,"15","3",14,26,237.006150879469,80.3506263616558,13979.873791236,0.537360133452178,261.447426470588,3.26550061402521
0,"15","3",15,24,217.342922794118,86.4505038126362,14395.3297209407,0.514745133730866,252.566176470588,2.95368555016682
0,"15","3",16,26,243.934079012961,90.1460479672095,16513.4803921569,0.822324598775143,279.227941176471,3.09766469329925
0,"15","3",17,26,186.377311410675,72.3264645364319,9890.69931258633,0.579398436386845,237.803125,3.29571576575556
0,"15","3",18,26,189.053096500228,64.4307708871662,8612.53679823503,0.534427202605944,209.357904411765,3.24938278559243
0,"15","3",19,25,241.83604876161,73.5892242862057,12879.3217816022,0.990123767100341,258.754227941176,3.51725978944095
0,"15","3",20,26,211.851826864767,65.350902904117,10255.4154305243,1.17365040629355,225.183823529412,3.48114899493115
0,"15","3",21,26,215.533673128342,76.2314133986928,12354.7546316321,0.42226813079259,229.291176470588,3.01163724308868
0,"15","3",22,24,269.630606617647,95.4546568627451,19670.4692906574,1.10442602354174,275.570955882353,2.84906452720966
0,"15","3",23,26,238.392163987688,74.1684209859655,12899.038719455,0.941398980497389,260.627757352941,3.51513564363309
0,"15","3",24,26,195.230223173254,61.8704363255719,8780.05916913717,0.439810461316151,210.952205882353,3.4311602739677
0,"15","3",25,25,197.746004256966,62.4648262813898,9059.83386324086,1.36076443259446,207.466360294118,3.32144160440733
0,"15","3",26,26,224.67019493844,73.8891643866849,12433.1145975832,0.642116535152146,272.607536764706,3.68913227126265
0,"15","3",28,26,213.322955141359,65.3468802249582,10468.7031989038,1.21950481487746,238.478676470588,3.64566804919377
0,"15","3",29,26,192.002308006536,66.5336523498288,9517.8653909821,1.26222665890694,222.463602941176,3.37381989625323
0,"15","3",30,26,159.133044060648,61.6090147945483,7343.08966214545,0.616744217594258,184.704779411765,2.99729037433515
0,"15","3",31,26,207.180612745098,103.007399626517,15373.6493576189,0.53426696503867,264.221691176471,2.56751336270593
0,"15","3",32,26,195.230045884633,65.8206097684552,9467.82915932751,0.85403788297511,214.104779411765,3.25185601952239
0,"15","3",33,26,188.075703600406,97.5557903237924,13449.0704489763,0.837999334842567,223.598529411765,2.29300362046016
0,"15","3",34,26,210.702792977656,91.2577962709632,14114.8339869654,0.575483016911908,248.026470588235,2.71591673816145
0,"15","3",35,26,207.893555178482,70.6410186581755,11301.3007150028,0.68279882713024,225.183823529412,3.18789379107726
0,"15","3",36,22,342.279411764706,125.816993464052,24284.529988466,0.355320343540994,361.474080882353,2.37584162819795
0,"15","3",38,26,218.71532690779,72.0711961961962,11398.7791587002,0.673617574486443,238.352573529412,3.30866873971018
0,"15","3",39,26,140.738235294118,61.7412965186074,6216.50927527874,1.07621297219818,171.490992647059,2.80520966808167
0,"15","3",40,24,232.794202750545,70.0955428467683,11933.8977307517,1.01649818796853,254.763970588235,3.63230377847719
0,"15","3",41,24,204.889564479638,76.3875062845651,11956.4987178255,0.702553676950358,219.941544117647,2.88352612470859
0,"15","3",42,24,258.326032239819,80.2463549522373,15355.2951157839,1.05627554425521,270.256617647059,3.36555448484558
0,"15","4",1,19,261.323897058824,91.1826563958917,18222.0705377739,0.645980489650331,275.570955882353,3.02509094137779
0,"15","4",2,21,267.04789189612,87.9367090807954,17662.2592221077,0.595043651693049,284.407169117647,3.23138402023129
0,"15","4",3,19,238.631271626298,63.2560793925413,10982.7977290974,1.79329395102286,264.951286764706,4.29935138599035
0,"15","4",5,21,179.740226715686,56.8862563543936,7323.58464559571,0.610693791102495,193.396875,3.43978288999988
0,"15","4",6,21,191.078001272624,57.232560331825,7990.54438658948,0.635176452019833,208.628308823529,3.66968592965846
0,"15","4",7,19,207.952757352941,56.8423202614379,7771.04959630911,1.84428818295985,207.952757352941,3.65841430111391
0,"15","4",8,21,236.567073961938,65.2885222716538,11151.8371045073,1.7401722718377,268.716360294118,4.11354732039401
0,"15","4",9,19,220.815257352941,63.546568627451,9916.18307862361,1.60116446466874,222.832904411765,3.50660797624098
0,"15","4",11,21,203.880716423738,59.4154447914859,8550.0887220453,1.70564271357697,236.434007352941,4.08273204972331
0,"15","4",12,21,200.930681295956,62.0739762050654,9028.27995092032,1.47520996017723,234.065073529412,3.77346346075915
0,"15","4",13,19,181.180289373814,59.03889943074,7829.8024914425,1.71920106157923,197.396139705882,3.35599850451193
0,"15","4",14,19,241.404911387632,65.0215770068711,11911.8732994706,1.57732558376437,255.799816176471,3.92890521720417
0,"15","4",15,17,299.449448529412,81.9967320261438,16553.9546088043,1.80332391693747,306.25,4.02923709456373
0,"15","4",16,20,256.825367647059,97.1320028011204,18473.588884083,1.74111120749396,261.834742647059,2.68238554627792
0,"15","4",17,21,252.681622825186,90.9349281966308,16982.6392696336,1.7490748809776,269.923345588235,2.96290684624018
0,"15","4",18,19,189.043417931689,57.4711153278516,7605.23587004378,0.659156547376331,199.386764705882,3.58321807690614
0,"15","4",19,21,188.414380828551,60.0532839151921,8223.66979954942,1.65342960157167,209.943382352941,3.49578970814998
0,"15","4",20,18,249.346312716263,68.2594194540561,12701.7615184771,1.79163132097318,261.834742647059,3.94368614489354
0,"15","4",21,21,235.78255663752,63.8130189012542,10912.7239263485,1.75208370962631,261.834742647059,4.11986757743843
0,"15","4",22,21,249.759390479876,70.4652734778122,12731.0583353568,1.79164462169799,290.054779411765,4.15220504319161
0,"15","4",23,20,254.075299712276,76.6684605001421,13880.0166872482,1.73211482019808,276.822977941176,3.63468377466655
0,"15","4",24,21,281.441948529412,87.8616013071895,18318.6304546328,1.77028442996091,294.810661764706,3.32527441979048
0,"15","4",25,21,204.884064797794,73.4483379289216,11289.4606012787,0.568431449349314,242.027573529412,3.29634263009859
0,"15","4",26,21,236.564559709426,69.9249055043704,12141.7773530686,1.6927474896281,262.609375,3.76781426436074
0,"15","4",27,21,268.811470192916,73.4800231920725,14370.9581496261,1.69327615884042,307.438970588235,4.18893795879349
0,"15","4",28,21,198.538748918685,69.7409409842368,9898.92201564161,0.370527677943517,246.387132352941,3.53965431877942
0,"15","4",29,21,220.329941176471,66.3573202614379,10283.6889657824,0.406120825424739,237.803125,3.61436068054999
0,"15","4",30,19,235.750855928309,62.8627195669935,10819.2640375697,1.78224769470198,251.764522058824,3.98532241257286
0,"15","4",31,21,256.219235482655,75.0104323780794,14272.8692705715,1.79219438769363,283.767647058824,3.8842751150858
0,"15","4",32,21,263.46348399654,73.5328960015379,14321.9206025115,1.79792140303701,286.010477941177,4.04998302557773
0,"15","4",33,20,256.999841243316,71.9893790849673,13374.8888648597,1.80150895645902,269.923345588235,4.02951465869114
0,"15","4",34,21,213.257103056066,65.2405343647876,10102.7439209829,1.66668718130587,229.642463235294,3.51859585181804
0,"15","4",35,21,233.389522058824,87.8622004357298,15015.0639629402,1.50242761845012,251.115992647059,2.85855981422588
0,"15","4",36,21,279.877163461538,79.0870412267471,16502.5834876749,1.7834537354179,302.115625,3.78318037536187
0,"15","4",37,21,255.666468190537,73.8950163398693,13725.158814858,1.77595612525879,278.534375,3.77263436220844
0,"15","4",38,21,204.49050245098,96.9779411764706,14584.2093986287,1.64836389475953,227.868014705882,2.33606058956308
0,"15","4",39,21,213.2224982066,68.0540610553164,10614.1165217881,1.29061085747401,229.642463235294,3.36920492346378
0,"15","4",40,21,234.407352941176,63.2107340372046,10581.82827241,1.7755852621028,261.834742647059,4.26243796598247
0,"15","4",41,21,276.353514705882,99.3533660130719,20467.0018742791,1.8519489768888,302.115625,3.05938306524529
0,"15","4",42,20,210.477818627451,61.5170206971678,9814.997537005,1.70293817125107,225.183823529412,3.64334110075874
0,"15","5",1,15,211.77817217595,55.9763939499103,8606.68098957004,1.51236867562233,234.191176470588,4.28143838758464
0,"15","5",2,15,312.052236519608,83.5439814814815,19117.3216631424,1.81133097118001,325.390625,3.8814543902748
0,"15","5",3,15,265.885477941176,66.8357843137255,13214.8317353902,1.59784601838043,286.857169117647,4.26805752524352
0,"15","5",4,15,246.963602941176,91.3204559601619,16447.950708061,1.79807104486303,273.949632352941,2.99878616581947
0,"15","5",5,11,246.083134191176,86.296977124183,15167.7126886294,1.57484893368305,256.349264705882,2.9777106935906
0,"15","5",6,15,201.395592064951,69.3159892429194,10347.4864497729,1.31776836703654,233.66875,3.36641746283754
0,"15","5",7,11,228.086149296675,60.4648337595908,9803.55917143072,1.5449788782973,237.839154411765,3.94335586621597
0,"15","5",8,15,254.561805555556,76.3045670943275,14071.5359877611,1.76090231673235,282.695772058824,3.74395428956005
0,"15","5",9,15,293.434788602941,97.0790441176471,20844.2215734333,1.70270371737343,301.476102941177,3.0941419489216
0,"15","5",10,15,242.551313572304,78.4719839324619,13759.5472344371,1.58516055311701,270.256617647059,3.4603562762613
0,"15","5",11,15,223.591600678733,63.6551030668678,10292.9046335729,1.30945075365466,232.146507352941,3.67503734566333
0,"15","5",12,10,240.554871323529,98.0833333333333,18294.3459246444,1.53457671610349,252.368014705882,2.58064119522689
0,"15","5",13,15,263.687104779412,78.1566176470588,14815.5870037966,1.71050850709514,294.117095588235,3.76431788742867
0,"15","5",14,15,247.794981617647,96.8624591503268,17385.6997609093,1.70602411834321,259.970220588235,2.68949756518302
0,"15","5",15,15,271.614926470588,87.6812636165577,18278.1562379854,1.76825562375451,297.242647058824,3.38959967205687
0,"15","5",16,15,241.774257151491,73.5740106544901,13123.0716962786,1.63789696239338,260.321507352941,3.55074963155284
0,"15","5",17,11,215.795862015019,66.3116743151161,10524.1574818809,1.30394061345491,225.228860294118,3.39862700322869
0,"15","5",18,15,253.189580108359,76.0795493636051,14672.9686456626,1.73955534735801,272.049080882353,3.59467845932722
0,"15","5",19,14,239.923455882353,107.767647058824,18941.9333910035,1.67624165450848,255.439522058824,2.40110260519195
0,"15","5",21,15,227.321808823529,102.298921568627,17104.4039552095,1.56398484057322,248.188602941176,2.4338671700583
0,"15","5",22,15,239.882282797988,86.0667462160303,14792.7936291583,1.50788300317398,262.609375,3.05618136439268
0,"15","5",23,15,272.464845281863,72.9954248366013,14161.9284049404,1.75076376314173,300.530330882353,4.12523644947495
0,"15","5",24,15,223.020369944853,94.3298866421569,15185.4201584126,1.60012502132872,238.181433823529,2.52860714461248
0,"15","5",25,15,230.595272288603,113.571461397059,19341.616280397,1.67176028835998,249.134375,2.19023425716215
0,"15","5",26,15,185.132109021493,55.364229826546,7285.74817169986,1.61193075326125,227.868014705882,4.21834996946677
0,"15","5",27,15,258.186213235294,88.5205082032813,16586.9947856594,1.70671672224989,286.010477941177,3.23870817779381
0,"15","5",28,15,219.972651986052,69.5813371740449,11282.2922054662,1.55616321664178,261.132169117647,3.75087456628632
0,"15","5",30,15,238.877306761119,68.2113322971465,11716.298543419,1.69228701730357,261.834742647059,3.83122461265533
0,"15","5",31,14,222.310477941176,69.0555555555556,10786.3787365436,1.22857214018584,304.790808823529,3.78768199078116
0,"15","5",32,15,257.52411929324,72.0865647253926,14058.4473107358,1.63847976428849,274.544117647059,3.81000952883536
0,"15","5",33,11,206.837722120098,65.3581835511983,9821.74323977957,1.63007773558283,227.336580882353,3.60673080230619
0,"15","5",34,11,244.740287990196,87.5147058823529,15535.3534898437,1.71174819150968,253.845220588235,2.91531287782725
0,"15","6",1,14,291.878125,69.8258636788049,15808.0726163014,1.77013915184234,302.115625,4.30499524628758
0,"15","6",2,16,212.310831447964,60.12906701142,9125.37915335818,1.71544627047088,236.434007352941,3.93599434622414
0,"15","6",3,16,238.40317365917,64.9598952326028,11249.4513917159,1.68814699150713,253.647058823529,3.9057409457536
0,"15","6",4,16,215.394178439092,65.0999626884875,10023.583165318,1.53245962861057,249.134375,3.85312513498855
0,"15","6",5,16,230.992050920836,65.981774173844,11355.8547474102,1.78187243175935,267.500367647059,4.08729665929233
0,"15","6",7,16,271.483419117647,69.4383986928105,14165.9758266052,1.76621789350901,276.525735294118,3.94720423252451
0,"15","6",8,16,270.188006082062,78.4571027999677,15540.1004658702,1.68806191569048,308.528860294118,3.93742580236062
0,"15","6",9,16,212.666160584604,78.1921548454773,12142.76467592,1.53972677978081,235.659375,3.01209465201788
0,"15","6",10,16,283.586334342561,76.227970011534,15730.1852582152,1.72114358103569,314.230514705882,4.26181868167857
0,"15","6",11,16,225.677116842831,66.3641110089869,10892.6235552432,1.53697401539027,253.809191176471,3.82618373091775
0,"15","6",12,16,265.839326655859,68.5592223766147,13814.455661549,1.71939891516301,292.982169117647,4.27332850166441
0,"15","6",13,16,248.66820497936,71.4739852081183,13064.6510894089,1.75468059793168,277.480514705882,3.89419726083175
0,"15","6",14,16,279.826930147059,73.8882761437908,15612.9290717513,1.78948464913223,286.613970588235,3.86958166684683
0,"15","6",15,16,175.267626794812,59.8460063815552,7527.56690718591,1.44741758474519,201.413419117647,3.38521370494103
0,"15","6",16,14,236.849767801858,69.5044289645683,12031.4934539347,1.41399109271364,254.007352941176,3.65048865155419
0,"15","6",17,16,277.547660427808,82.8410364145658,17133.7346212995,1.76727737109535,303.619852941176,3.68022262392648
0,"15","6",18,16,272.506281693712,73.5291863871986,15148.5223272879,1.80604301574369,291.207720588235,3.94801194909719
0,"15","6",19,16,282.664208477509,74.0055404514747,15409.1124807766,1.69725890595795,321.031066176471,4.336139077402
0,"15","6",20,16,278.139086798513,75.0419859514687,15148.0571064069,1.78917982727936,303.358639705882,4.07784559108491
0,"15","6",21,16,224.592018995098,69.7000466853408,11361.6908160323,1.60083719855041,245.729595588235,3.51918645170651
0,"15","6",22,16,271.039044824661,81.6904851684263,16255.8464361895,1.66763215896706,289.118014705882,3.53951895845643
0,"15","6",23,16,259.035707720588,70.7855392156863,13740.996551807,1.77826691110487,277.957904411765,3.91054271510809
0,"15","6",24,16,201.661638138862,64.3761652201864,9470.96669550173,1.40921817794703,227.606801470588,3.53845024497283
0,"15","6",25,16,252.083782679739,75.2545388525781,13618.4496180689,1.76618232883319,278.534375,3.68986282585185
0,"15","6",27,16,198.343086636829,64.4952756464905,9136.61447102285,1.62392682531664,208.628308823529,3.23284292082663
0,"15","7",1,13,197.43325,59.5015882352941,8427.05569973087,1.62317025719029,231.624080882353,3.92167692912965
0,"15","7",2,13,223.609221066475,64.5644295658643,10196.5410671083,1.57320444677174,256.349264705882,4.02397967994088
0,"15","7",3,13,198.597266559063,61.2286718210319,8755.9222013969,1.56378881388541,256.745588235294,4.31973956955303
0,"15","7",4,13,226.700690820683,64.2359529833439,10620.5650102783,1.61205829613089,265.870036764706,4.20956668096268
0,"15","7",5,13,215.396771599265,67.070006127451,10365.1939195562,1.53673064083149,253.809191176471,3.78456151148048
0,"15","7",6,13,218.067077941176,68.3156797385621,10889.5070405613,1.35370882029019,267.887683823529,3.922920704507
0,"15","7",7,12,273.637783187599,77.854486839781,15710.5594456914,1.66593280951852,292.045404411765,3.74797154341661
0,"15","7",9,13,295.346189839572,84.6364379084967,18338.4996155325,1.76194516718745,337.775735294118,4.25779716110456
0,"15","7",10,12,324.264705882353,71.8954248366013,18213.3974913495,1.45393688725488,324.264705882353,3.91459688972505
0,"15","7",11,12,265.005330882353,125.637254901961,25228.9283769063,1.55045817653957,281.542830882353,2.2293569568663
0,"15","7",12,12,233.713036151961,66.7294389978213,11638.0237118336,1.73641068651539,261.249264705882,3.93756206138363
0,"15","7",14,13,212.587334159207,60.2985755896562,9508.80128932434,1.70588186373813,263.06875,4.40557817820035
0,"15","7",15,13,204.965004938543,64.2097234416155,9646.75769616451,1.68758059885062,243.576838235294,3.7906857825916
0,"15","7",16,13,287.866292892157,83.9477941176471,17868.0175092913,1.57273845444497,321.031066176471,3.87570420093264
0,"15","7",17,10,281.359681372549,82.0566448801743,17093.6108307702,1.48406305287426,282.299448529412,3.45797330971538
0,"15","7",21,12,251.767986425339,72.0730894922071,13278.656461642,1.73336488191269,262.068933823529,3.6424413158106
0,"15","8",2,11,267.7171875,76.0018090569561,15357.0742022299,1.68390694438931,285.587132352941,3.77689736990529
0,"15","8",3,11,223.858104946524,63.4016339869281,11315.1191849289,1.45757974726224,245.234191176471,3.86542451049478
0,"15","8",4,11,264.731016042781,73.7728758169935,14887.1527777778,1.5735748403978,277.957904411765,3.79056732531517
0,"15","8",5,9,282.014215686275,76.3289760348584,16297.6179033705,1.43702326712758,288.028125,3.82203506052114
0,"15","8",6,11,241.899468954248,66.9867954304229,11679.0600703789,1.74246782063458,278.831617647059,4.16014407957288
0,"15","8",7,11,231.978956514246,74.4907513786765,12780.0501112478,1.13426381418907,279.993566176471,3.76274529625604
0,"15","8",8,11,218.283861639168,66.874581539933,10839.1926533885,1.36739136952294,241.694301470588,3.61449014612992
0,"15","8",9,11,248.954227941176,75.6519607843137,13704.5697568243,1.42168931239533,259.853125,3.42928237704182
0,"15","8",10,11,309.3890625,85.530841503268,19083.5931492695,1.68936861491712,322.256066176471,3.74415112669793
0,"15","8",11,9,313.726921791444,96.9901960784314,21495.4885140331,1.56456493569599,332.452389705882,3.43105878999321
0,"15","8",13,11,216.167302389706,65.4410451680672,10238.8926810001,1.48546417312281,235.659375,3.60163182183378
0,"15","8",14,10,228.216084558824,77.6740196078431,12940.1852652826,1.4537995499635,241.694301470588,3.12048269128263
0,"15","8",15,11,237.696938316993,80.2312000726216,14376.8914666902,1.41391754471057,268.148897058824,3.34602248150935
0,"15","8",16,11,229.147058823529,65.3619281045752,10622.9008458661,1.59806479106915,256.349264705882,3.92284127071044
0,"15","8",17,11,277.664164624183,85.8304057734205,18062.7434627173,1.59217887563628,295.053860294118,3.43916188697844
0,"15","8",18,11,255.614874881404,76.633275353152,14521.1044371892,1.66736409654504,283.5875,3.68671103150698
0,"15","8",19,11,302.533096227622,106.873330491617,24106.7953849272,1.65628689541812,322.256066176471,3.00395293615906
0,"15","8",20,11,249.45801128591,69.5749164006688,12610.0716378093,1.60909288215379,277.957904411765,4.07360121900016
