 Frame  ID  CentroidX  CentroidY  Width  Length  Area  Angle  Box_TLX  Box_TLY  Box_BRX  Box_BRY  Box_W  Box_H  rBox_TLX  rBox_TLY  rBox_TRX  rBox_TRY  rBox_BRX  rBox_BRY  rBox_BLX  rBox_BLY  lBox_TLX  lBox_TLY  lBox_BRX  lBox_BRY  Label   DIDnas   NONpro   PARcau
    21   0        703        620 11.000  12.000 105.5 90.000      697      615      710      627     13     12       697       615       709       615       709       626       697       626       672       590       735       652 PARcau 0.396719 0.021102 0.582179
    21   1       1409        520 12.042  12.728 117.5 45.000     1403      514     1416      528     13     14      1409       512      1418       521      1409       529      1400       520      1378       489      1441       553 PARcau 0.438648 0.439090 0.122262
    22   0        704        617 11.000  12.000 101.0 90.000      698      611      710      624     12     13       698       611       709       611       709       623       698       623       673       586       735       649 PARcau 0.046013 0.699029 0.254958
    22   1       1407        515 11.000  13.000 116.0 90.000     1402      509     1414      523     12     14      1402       509      1413       509      1413       522      1402       522      1377       484      1439       548 PARcau 0.713273 0.140121 0.146606
    23   0        704        614 11.000  12.000 107.0 90.000      699      608      711      621     12     13       699       608       710       608       710       620       699       620       674       583       736       646 PARcau 0.150719 0.018279 0.831003
    23   1       1406        511 11.236  13.757 115.5 18.435     1401      504     1413      519     12     15      1403       502      1414       506      1409       519      1399       515      1376       479      1438       544 PARcau 0.969697 0.001157 0.029146
    24   0        703        610 11.630  13.200 109.5 26.565      698      604      711      618     13     14       701       602       712       607       706       619       696       614       673       579       736       643 PARcau 0.879649 0.007840 0.112511
    24   1       1407        506 12.000  13.000 117.0 90.000     1401      500     1414      514     13     14      1401       500      1413       500      1413       513      1401       513      1376       475      1439       539 PARcau 0.061111 0.794581 0.144308
    25   0        702        607 11.000  12.000 115.0 90.000      697      601      709      614     12     13       697       601       708       601       708       613       697       613       672       576       734       639 PARcau 0.441131 0.031810 0.527059
    25   1       1410        502  9.899  15.556 119.0 45.000     1403      496     1418      510     15     14      1401       504      1412       493      1419       500      1408       511      1378       471      1443       535 PARcau 0.149943 0.280717 0.569340
    26   0        700        604 11.000  12.000 110.0 90.000      695      598      707      611     12     13       695       598       706       598       706       610       695       610       670       573       732       636 PARcau 0.241734 0.008705 0.749560
    26   1       1414        499  9.899  14.142 108.0 45.000     1408      493     1422      506     14     13      1406       501      1416       491      1423       498      1413       508      1383       468      1447       531 PARcau 0.045462 0.030055 0.924483
    27   0        698        601 11.000  12.000 104.5 90.000      693      595      705      608     12     13       693       595       704       595       704       607       693       607       668       570       730       633 PARcau 0.244993 0.548419 0.206588
    27   1       1419        496  9.849  14.765 107.0 63.435     1413      491     1428      503     15     12      1411       495      1424       488      1428       497      1415       504      1388       466      1453       528 PARcau 0.414574 0.248143 0.337283
    28   0        697        599 11.000  12.000 109.5 90.000      692      593      704      606     12     13       692       593       703       593       703       605       692       605       667       568       729       631 PARcau 0.332945 0.527356 0.139699
