"time_point","treatment","replicate","ID","max_abundance","mean_length_um","mean_width_um","mean_area_sqrd_um","mean_speed","max_length","mean_roundness"
0,"15","1",1,11,222.1973183391,65.6933871587851,11093.3365560757,1.35293343481338,236.947426470588,3.61226288154529
0,"15","1",2,11,239.118761488971,70.0293032577614,12757.5995692011,1.17937862382053,262.609375,3.74921820402507
0,"15","1",3,11,251.353535396717,70.6311939504484,12733.3768094561,1.49923057878028,269.80625,3.81941496051837
0,"15","1",4,11,288.605378836317,80.8850880932083,16890.0665818331,1.72989184199973,306.547242647059,3.7933261857246
0,"15","1",6,11,234.127049495171,65.1078797190518,11318.2824344253,1.43373633905584,260.627757352941,4.00169689509852
0,"15","1",7,11,235.795748007147,78.129581271761,13537.3015455953,1.30853683588801,253.809191176471,3.25230014275535
0,"15","1",8,11,265.23587622549,87.0304816370993,16895.0944348328,1.77574718256749,280.570036764706,3.22077303003798
0,"15","1",9,11,281.776271446078,85.4177559912854,17776.6132366958,1.75763427069689,292.738970588235,3.4242834952795
0,"15","1",10,11,187.049224494485,64.4650607638889,8556.50236312356,1.29677203492302,214.104779411765,3.31779021019787
0,"15","1",11,11,263.27869061086,99.6422197083962,19259.5003216219,1.80992296366818,274.985477941176,2.77283182922101
0,"15","1",12,11,265.647295613161,74.049850448654,14115.8975585498,1.80760986754228,296.287867647059,4.04946278221959
0,"15","1",13,11,183.747610294118,79.6781045751634,10602.5927527874,1.6569327249869,221.553860294118,2.83531486627349
0,"15","1",14,11,249.898362299465,68.8335375816993,12418.2255622837,1.59783635874353,272.202205882353,3.94487750483542
0,"15","1",15,11,221.168316055931,69.4570207864567,11155.623024483,1.68103488191515,271.904963235294,3.96562870232652
0,"15","1",16,11,218.212132352941,118.133169934641,18955.4247965526,1.36716317355771,252.205882352941,2.14501317442494
0,"15","1",17,11,266.060477941176,73.8160597572362,14382.8019872165,1.82959385901952,284.839522058824,3.85812574729131
0,"15","1",18,11,206.301926977688,69.1107167004733,10216.2505468719,1.479708329625,220.815257352941,3.18995255791483
0,"15","1",21,11,264.282664027149,72.1059263448969,13660.0481185121,1.76563012960866,279.660294117647,3.86413726633559
0,"15","1",22,11,262.341156045752,74.1820987654321,13783.719336046,1.8245168036588,286.253676470588,3.8384559607417
0,"15","2",1,18,225.414411764706,66.231862745098,10838.9952181853,1.68272552149969,250.269301470588,3.76885140573229
0,"15","2",3,18,272.665345149254,77.4494805384841,15534.245986403,1.7628751513301,294.117095588235,3.82071259428406
0,"15","2",5,18,227.803762254902,68.3542755991285,11327.3840990645,1.78090644587959,243.738970588235,3.60435901316785
0,"15","2",6,18,186.627937572088,59.6853613994617,8086.9072085774,1.62801186628504,210.0875,3.51554304102977
0,"15","2",7,18,180.709881907308,57.4133986928105,7449.70884595668,1.68314796090437,197.747426470588,3.44220577550736
0,"15","2",8,18,210.073713235294,64.2959683873549,9777.41433583237,1.62562911382467,233.848897058824,3.7706871667813
0,"15","2",9,18,187.76242388557,62.5675551470588,8648.83416985054,1.51400092156383,231.488970588235,3.70873756006324
0,"15","2",10,18,204.49644750342,64.3891105537822,9545.01254921333,1.50373166704951,237.677022058824,3.69307216853435
0,"15","2",11,18,235.674271776018,70.5370160884867,11963.2444206001,1.63752050593501,251.242095588235,3.56330779065057
0,"15","2",13,18,260.546262254902,73.66627762216,13695.7039760349,1.60413402528944,272.652573529412,3.70881676335267
0,"15","2",14,18,287.002316176471,82.8094070961718,17733.4889225298,1.81723639067496,305.853676470588,3.74127126434706
0,"15","2",15,18,220.579729147518,75.4689925449347,11971.8305975691,1.40736844067026,239.334375,3.17624822171004
0,"15","2",16,18,224.681985294118,67.1842774146696,11081.5835389167,1.69759993371524,261.834742647059,3.90431314857686
0,"15","2",17,18,215.518933823529,66.3415032679739,9997.13151191849,1.25824546862466,215.518933823529,3.40402832440803
0,"15","2",18,18,268.00233004386,70.599730535489,14782.3200380083,1.75800986508362,299.422426470588,4.2343831938971
0,"15","2",19,18,286.686029411765,76.2540849673203,17849.1295415225,1.83060626487586,292.982169117647,3.84218326458456
0,"15","2",20,18,188.758088235294,61.0511982570806,8135.3175461361,1.26267481606843,193.396875,3.22333611342786
0,"15","2",21,18,301.04375,89.8692810457516,19953.7888071895,1.68750100121719,307.339889705882,3.68360057381223
0,"15","2",22,18,159.96386122487,54.7082092330603,5941.51253747342,1.25409219620839,189.847977941177,3.91775046321976
0,"15","2",23,18,236.328754765795,77.4668209876543,13644.3081453714,1.32127680627692,251.764522058824,3.2500888564986
0,"15","2",24,18,193.31165158371,78.8084464555053,11753.0898341614,1.46765164193483,216.176470588235,2.72480125221403
0,"15","2",25,18,180.147058823529,80.8823529411765,11535.1517445213,1.46799936461831,198.161764705882,2.45
0,"15","2",26,18,195.9015625,103.182773109244,15134.466010669,1.61307906671825,216.176470588235,2.1132609922583
0,"15","2",27,18,208.368995576746,61.6684410743464,9071.91621574334,1.54641452472768,235.956617647059,3.83558257352116
0,"15","2",28,18,204.685741564067,75.8925178598571,11006.1631455478,0.828508904392074,227.868014705882,3.00099183711475
0,"15","2",29,18,240.812301470588,67.0554248366013,11678.1606433423,1.75897473461332,281.975183823529,4.20138560006585
0,"15","2",30,18,186.010845588235,112.362179487179,15464.2641606039,1.34629722563842,207.169117647059,1.84105066830446
0,"15","2",31,18,195.642383744038,121.295597067656,17720.0496073496,1.40400611926426,213.537316176471,1.72110721680199
0,"15","2",32,18,229.310419451872,92.1643518518518,15632.8595572216,1.46467206244231,250.431433823529,2.71304670602187
