 Frame  ID  CentroidX  CentroidY  Width  Length  Area  Angle  Box_TLX  Box_TLY  Box_BRX  Box_BRY  Box_W  Box_H  rBox_TLX  rBox_TLY  rBox_TRX  rBox_TRY  rBox_BRX  rBox_BRY  rBox_BLX  rBox_BLY  lBox_TLX  lBox_TLY  lBox_BRX  lBox_BRY  Label   HOMver       NONpro   PARcau
   128   0       5171        432  6.000   9.000  36.5 90.000     5168      428     5175      438      7     10      5168       428      5174       428      5174       437      5168       437      5143       403      5200       463 PARcau 0.361942 1.117608e-02 0.626882
   129   0       5170        432  9.487  15.811 107.5 18.435     5165      425     5177      440     12     15      5168       423      5177       426      5172       441      5163       438      5140       400      5202       465 PARcau 0.666870 9.690328e-05 0.333033
   130   0       5169        431 13.000  15.000 141.0 90.000     5163      425     5177      441     14     16      5163       425      5176       425      5176       440      5163       440      5138       400      5202       466 PARcau 0.771664 2.107493e-03 0.226229
   131   0       5166        430 14.000  22.000 183.0 90.000     5154      425     5177      440     23     15      5154       425      5176       425      5176       439      5154       439      5129       400      5202       465 PARcau 0.232142 1.593597e-03 0.766264
   132   0       5160        430 12.042  26.077 204.5 85.601     5148      425     5175      438     27     13      5147       425      5173       423      5174       435      5148       437      5123       400      5200       463 PARcau 0.045436 9.404843e-05 0.954470
   133   0       5152        431 13.038  26.077 225.0 57.265     5142      425     5168      441     26     16      5138       431      5160       417      5167       428      5145       442      5117       400      5193       466 PARcau 0.004959 1.263137e-03 0.993778
   134   0       5148        432 14.000  24.000 246.0 90.000     5137      426     5162      441     25     15      5137       426      5161       426      5161       440      5137       440      5112       401      5187       466 PARcau 0.000057 1.951847e-04 0.999748
   135   0       5145        433 15.000  25.000 260.5 90.000     5134      426     5160      442     26     16      5134       426      5159       426      5159       441      5134       441      5109       401      5185       467 PARcau 0.000195 6.287934e-04 0.999176
   136   0       5145        434 12.649  27.203 239.5 71.565     5134      427     5160      443     26     16      5131       432      5157       424      5161       436      5135       444      5109       402      5185       468 PARcau 0.000007 7.327710e-07 0.999992
   137   0       5148        434 10.735  25.715 191.5 63.435     5137      427     5161      443     24     16      5134       435      5157       424      5162       433      5139       445      5112       402      5186       468 PARcau 0.003753 1.911923e-04 0.996056
   138   0       5151        434  9.192  21.920 138.0 45.000     5143      427     5163      442     20     15      5140       438      5156       422      5162       429      5147       444      5118       402      5188       467 PARcau 0.012256 6.550157e-03 0.981194
   139   0       5153        433  7.071  18.385  91.0 45.000     5146      428     5163      441     17     13      5144       437      5157       424      5162       429      5149       442      5121       403      5188       466 PARcau 0.053725 2.922240e-04 0.945983
   140   0       5152        434  7.616  13.928  43.5 23.199     5148      429     5159      441     11     12      5151       426      5158       429      5153       442      5146       439      5123       404      5184       466 PARcau 0.855757 1.996722e-03 0.142246
   141   0       5153        434  4.243  12.728  26.5 45.000     5149      430     5160      440     11     10      5148       437      5157       428      5160       431      5151       440      5124       405      5185       465 PARcau 0.822296 3.944893e-03 0.173759
   142   0       5167        437  8.485  14.142  77.0 45.000     5161      432     5174      444     13     12      5158       440      5168       430      5174       436      5164       446      5136       407      5199       469 PARcau 0.094874 9.591475e-04 0.904166
   143   0       5167        440 13.000  14.000 128.5 90.000     5160      433     5175      447     15     14      5160       433      5174       433      5174       446      5160       446      5135       408      5200       472 PARcau 0.000663 1.002688e-05 0.999327
   144   0       5167        441 12.500  16.800 150.0 38.660     5160      433     5175      450     15     17      5168       430      5178       438      5168       451      5158       444      5135       408      5200       475 PARcau 0.080882 3.420850e-05 0.919083
   145   0       5168        442 14.000  14.000 137.5 90.000     5161      435     5176      450     15     15      5161       435      5175       435      5175       449      5161       449      5136       410      5201       475 PARcau 0.152265 2.701707e-05 0.847707
   146   0       5169        443 10.000  13.000  95.5 90.000     5164      437     5175      451     11     14      5164       437      5174       437      5174       450      5164       450      5139       412      5200       476 PARcau 0.777985 1.398270e-03 0.220617
   147   0       5170        445  6.103  11.236  42.0 33.690     5167      440     5175      451      8     11      5165       447      5171       438      5176       441      5170       451      5142       415      5200       476 PARcau 0.030715 8.728661e-05 0.969198
