 Frame  ID  CentroidX  CentroidY  Width  Length  Area  Angle  Box_TLX  Box_TLY  Box_BRX  Box_BRY  Box_W  Box_H  rBox_TLX  rBox_TLY  rBox_TRX  rBox_TRY  rBox_BRX  rBox_BRY  rBox_BLX  rBox_BLY  lBox_TLX  lBox_TLY  lBox_BRX  lBox_BRY  Label   HOMver       NONpro   PARcau
    26   0       4709       2130  6.000  15.000  42.0 90.000     4707     2123     4714     2139      7     16      4707      2123      4713      2123      4713      2138      4707      2138      4682      2098      4739      2164 PARcau 0.829658 1.225645e-05 0.170330
    27   0       4709       2128  5.099  14.142  51.0 81.870     4707     2122     4714     2137      7     15      4706      2122      4711      2121      4713      2135      4708      2136      4682      2097      4739      2162 PARcau 0.933234 1.605205e-07 0.066766
    28   0       4709       2127  5.000  16.000  49.0  0.000     4707     2120     4713     2137      6     17      4707      2120      4712      2120      4712      2136      4707      2136      4682      2095      4738      2162 PARcau 0.927378 4.836434e-06 0.072617
    29   0       4709       2126  5.099  15.133  46.0 81.870     4707     2119     4714     2135      7     16      4706      2119      4711      2118      4713      2133      4708      2134      4682      2094      4739      2160 PARcau 0.699109 4.599384e-04 0.300431
    30   0       4709       2125  5.099  16.125  41.0 81.870     4707     2118     4714     2135      7     17      4706      2118      4711      2117      4713      2133      4708      2134      4682      2093      4739      2160 PARcau 0.956252 3.265433e-07 0.043747
    31   0       4709       2123  5.000  15.000  41.5  0.000     4707     2116     4713     2132      6     16      4707      2116      4712      2116      4712      2131      4707      2131      4682      2091      4738      2157 PARcau 0.977648 3.127614e-05 0.022320
    32   0       4709       2121  4.610  16.194  36.5 81.870     4707     2115     4713     2132      6     17      4706      2115      4710      2114      4713      2130      4708      2131      4682      2090      4738      2157 PARcau 0.889542 2.437712e-04 0.110214
    33   0       4709       2120  4.123  13.153  35.0 81.870     4707     2114     4713     2128      6     14      4706      2114      4710      2113      4712      2126      4708      2127      4682      2089      4738      2153 PARcau 0.999087 1.158722e-07 0.000913
    34   0       4709       2119  4.610  13.086  31.0 82.875     4707     2114     4713     2128      6     14      4706      2114      4710      2113      4712      2126      4707      2127      4682      2089      4738      2153 PARcau 0.995858 8.586338e-07 0.004141
    35   0       4709       2117  4.000  10.000  23.0  0.000     4707     2113     4712     2124      5     11      4707      2113      4711      2113      4711      2123      4707      2123      4682      2088      4737      2149 PARcau 0.995633 6.755311e-07 0.004366
   120   1       1516       1249  4.472   9.487  27.5 18.435     1513     1247     1522     1254      9      7      1513      1246      1522      1249      1520      1253      1511      1250      1488      1222      1547      1279 PARcau 0.608240 6.696320e-04 0.391090
   121   2       1837       2982  4.000   8.000  22.0 90.000     1834     2981     1843     2986      9      5      1834      2981      1842      2981      1842      2985      1834      2985      1809      2956      1868      3011 PARcau 0.147236 4.216167e-04 0.852342
   122   2       1835       2982  5.000  11.000  34.5 90.000     1831     2980     1843     2986     12      6      1831      2980      1842      2980      1842      2985      1831      2985      1806      2955      1868      3011 PARcau 0.128867 2.312619e-04 0.870901
   123   2       1834       2982  5.000  13.000  46.5 90.000     1829     2980     1843     2986     14      6      1829      2980      1842      2980      1842      2985      1829      2985      1804      2955      1868      3011 PARcau 0.231784 7.016197e-04 0.767514
   124   2       1832       2982  5.000  19.000  52.0 90.000     1823     2980     1843     2986     20      6      1823      2980      1842      2980      1842      2985      1823      2985      1798      2955      1868      3011 PARcau 0.003792 3.954918e-05 0.996168
   125   2       1831       2982  5.000  21.000  60.0 90.000     1820     2980     1842     2986     22      6      1820      2980      1841      2980      1841      2985      1820      2985      1795      2955      1867      3011 PARcau 0.002148 9.126230e-05 0.997761
   126   2       1830       2982  5.000  21.000  57.0 90.000     1820     2980     1842     2986     22      6      1820      2980      1841      2980      1841      2985      1820      2985      1795      2955      1867      3011 PARcau 0.005683 6.810537e-04 0.993636
   127   2       1830       2982  5.000  19.000  49.5 90.000     1820     2980     1840     2986     20      6      1820      2980      1839      2980      1839      2985      1820      2985      1795      2955      1865      3011 PARcau 0.002152 9.788870e-05 0.997750
   128   2       1828       2982  5.099  15.133  29.5  5.711     1821     2980     1837     2986     16      6      1821      2978      1836      2980      1835      2985      1820      2983      1796      2955      1862      3011 PARcau 0.012426 3.585462e-04 0.987216
   129   2       1828       2982  5.099  14.142  21.5  9.462     1821     2980     1836     2986     15      6      1821      2978      1835      2980      1834      2985      1820      2983      1796      2955      1861      3011 PARcau 0.003415 1.660168e-03 0.994924
   134   1       1493       1233  7.632  23.585 104.5 32.005     1484     1228     1506     1243     22     15      1486      1225      1506      1237      1502      1244      1482      1231      1459      1203      1531      1268 PARcau 0.016438 3.584071e-06 0.983559
   135   1       1491       1232  7.632  20.524  86.5 33.690     1482     1228     1501     1240     19     12      1485      1223      1502      1235      1498      1241      1481      1230      1457      1203      1526      1265 PARcau 0.128082 2.240184e-03 0.869678
   136   1       1490       1231  7.616  19.235  74.5 26.565     1482     1227     1500     1238     18     11      1483      1224      1500      1233      1497      1240      1480      1231      1457      1202      1525      1263 PARcau 0.111483 1.658024e-04 0.888351
   137   1       1487       1230  6.708  17.000  50.0 26.565     1482     1227     1498     1236     16      9      1483      1224      1498      1232      1495      1238      1480      1230      1457      1202      1523      1261 PARcau 0.000660 2.475034e-04 0.999093
   138   1       1487       1230  5.315  11.011  38.0 38.660     1482     1227     1492     1236     10      9      1484      1224      1493      1231      1489      1235      1481      1228      1457      1202      1517      1261 PARcau 0.036188 6.757231e-05 0.963744
   139   1       1486       1229  4.743  10.124  31.0 21.801     1482     1227     1492     1234     10      7      1482      1226      1491      1229      1490      1234      1480      1230      1457      1202      1517      1259 PARcau 0.031476 2.316210e-04 0.968293
   140   3        982        604  4.243   7.810  21.5 45.000      980      601      987      609      7      8       978       605       983       599       986       602       981       608       955       576      1012       634 PARcau 0.958891 2.292028e-07 0.041108
   141   3        982        604  3.536   7.778  16.5 45.000      980      602      987      608      7      6       978       605       984       600       986       602       981       608       955       577      1012       633 PARcau 0.984010 1.329999e-08 0.015991
